Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000203821	Morganella phage vB_MmoP_MP2	1852627	55		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_001745895.1
UP000028663	Mycobacterium phage Cheetobro	1506716	92		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tm4virus, unclassified Tm4virus	Genome	GCA_001505155.1
UP000201618	Wuhan Louse Fly Virus 5 (Strain: BFJSC-5)	1608119	5		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Ledantevirus	Genome	GCA_001754465.1
UP000202135	Vernonia crinkle virus	1925153	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_001907745.1
UP000201615	Beihai picorna-like virus 96 (Strain: HOU158314)	1922641	1		Viruses, unclassified RNA viruses	Genome	GCA_001935085.1
UP000201090	Abalone shriveling syndrome-associated virus	491893	31		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA viruses	Genome	GCA_000882555.1
UP000201588	Bacillus phage Shbh1	1796992	177		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_001736935.1
UP000207684	Wenzhou picorna-like virus 28 (Strain: WZRBX42853)	1923613	2		Viruses, unclassified RNA viruses	Genome	GCA_001959715.1
UP000207692	Beihai picorna-like virus 41 (Strain: BHJJX25957)	1922585	2		Viruses, unclassified RNA viruses	Genome	GCA_001935125.1
UP000201709	Faeces associated gemycircularvirus 15	1843735	3		Viruses, ssDNA viruses, Genomoviridae, Gemygorvirus	Genome	GCA_001645955.1
UP000203733	Gryllus bimaculatus nudivirus	432587	98		Viruses, dsDNA viruses, no RNA stage, Nudiviridae, Alphanudivirus	Genome	GCA_000870665.1
UP000207656	Pig stool associated circular ssDNA virus GER2011	1114942	5		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000894595.1
UP000203529	Beihai narna-like virus 3 (Strain: BHBJDX18174)	1922455	1		Viruses, unclassified RNA viruses	Genome	GCA_001926235.1
UP000203694	Wuhan Mosquito Virus 2 (Strain: QN2-7)	1608127	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phasmaviridae, Orthophasmavirus	Genome	GCA_001754485.1
UP000204279	Sewage-associated circular DNA virus-30	1592097	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000928415.1
UP000201436	Lake Sarah-associated circular virus-51	1685781	2		Viruses, unclassified viruses	Genome	GCA_001589495.1
UP000203393	Rousettus bat coronavirus	1892416	10		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, unclassified coronaviruses	Genome	GCA_001725835.1
UP000202685	Sanxia water strider virus 7 (Strain: SXSSP2499)	1923406	3		Viruses, unclassified RNA viruses	Genome	GCA_001958675.1
UP000201408	Rudbeckia flower distortion virus	587370	7		Viruses, Ortervirales, Caulimoviridae, unclassified Caulimoviridae	Genome	GCA_000881055.1
UP000201799	Shahe picorna-like virus 12 (Strain: SHWC0209c11951)	1923442	2		Viruses, unclassified RNA viruses	Genome	GCA_001959335.1
UP000202373	Cyanoramphus nest associated circular X DNA virus	1282443	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000919075.1
UP000145486	Kumasi rhabdovirus	1537975	7		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Ledantevirus	Genome	GCA_001431915.1
UP000007930	Hepatitis B virus genotype D subtype ayw (isolate France/Tiollais/1979) (HBV-D) (Strain: Isolate France/Tiollais/1979)	490133	7	HBVD3	Viruses, Retro-transcribing viruses, Hepadnaviridae, Orthohepadnavirus	Genome	GCA_000861825.2
UP000202356	Wenzhou yanvirus-like virus 1 (Strain: WZFSL78003)	1923683	2		Viruses, unclassified RNA viruses	Genome	GCA_001970785.1
UP000202086	Halovirus HCTV-1	1273746	160		Viruses, dsDNA viruses, no RNA stage, unclassified archaeal dsDNA viruses, Haloviruses	Genome	GCA_000909275.1
UP000203550	Huangpi Tick Virus 3 (Strain: H124-2)	1608049	5		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, unclassified Rhabdoviridae	Genome	GCA_001745415.1
UP000154329	White sucker hepatitis B virus	1690672	3		Viruses, Retro-transcribing viruses, Hepadnaviridae, unassigned Hepadnaviridae	Genome	GCA_001308495.1
UP000008447	Cucumber green mottle mosaic virus (strain watermelon SH) (CGMMV) (Strain: watermelon SH)	12236	3	CGMVS	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Virgaviridae, Tobamovirus	Genome	GCA_000849225.1
UP000152153	Turkey adenovirus 3	41678	24		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Siadenovirus	Genome	GCA_000845965.1
UP000223184	Streptococcus phage P7602	1971432	51		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sfi21dt1virus, unclassified Sfi21dt1virus	Genome	GCA_002621765.1
UP000207680	Sweet potato collusive virus	930168	4		Viruses, Ortervirales, Caulimoviridae, Cavemovirus	Genome	GCA_000892575.1
UP000001284	Mycobacterium phage Redi	1079894	69		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Nclasvirinae, Redivirus	Genome	GCA_000916655.1
UP000222959	Bacillus phage Silence	1675599	66		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002607045.1
UP000202132	Prune dwarf virus	33760	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Bromoviridae, Ilarvirus	Genome	GCA_000869765.1
UP000222773	Arthrobacter phage Teacup	2015871	88		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Gordonvirus, unclassified Gordonvirus	Genome	GCA_002626645.1
UP000204046	Mycobacterium phage ArcherNM	1815972	91		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus, unclassified L5virus	Genome	GCA_001754385.1
UP000222614	Mycobacterium phage Tortellini	1897497	76		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002612775.1
UP000143524	Miniopterus bat coronavirus HKU8	694001	8		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Alphacoronavirus	Genome	GCA_000879875.1
UP000203260	Bhendi yellow vein India betasatellite [India:Aurangabad:OY164:2006]	908010	1		Viruses, Satellites, Tolecusatellitidae, Betasatellite	Genome	GCA_000891395.1
UP000201830	Wheat dwarf India virus	1174526	4		Viruses, ssDNA viruses, Geminiviridae, Mastrevirus	Genome	GCA_000894555.1
UP000125924	Porcine hemagglutinating encephalomyelitis virus	42005	10		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Betacoronavirus	Genome	
UP000008692	Human papillomavirus type 52	10618	6	HPV52	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003180755.1
UP000014318	Synechococcus phage S-CAM8	754038	204		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000907715.1
UP000221399	Mycobacterium phage Kersh	1897501	107		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_002612865.1
UP000240548	Synechococcus phage S-LBS1	2008320	52		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002955335.1
UP000240374	Pseudomonas phage uligo	2048979	46		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Sp6likevirus	Genome	GCA_002957185.2
UP000223143	Lactococcus phage 98103	1868856	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002611445.1
UP000221970	Moraxella phage Mcat26	1647542	51		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002606305.1
UP000010375	Enterobacteria phage HK225	1147144	69		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000902675.1
UP000203019	Gordonia phage Ghobes	1887647	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001744275.1
UP000203983	Biratnagar virus (Strain: Nepal12-1)	1955197	3		Viruses, unclassified viruses	Genome	GCA_002024795.1
UP000174423	Bat coronavirus CDPHE15/USA/2006	1384461	7		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Alphacoronavirus	Genome	GCA_000913415.1
UP000008910	Aeropyrum pernix spindle-shaped virus 1	1032473	53		Viruses, unclassified archaeal viruses	Genome	GCA_001441135.1
UP000032688	Escherichia phage P694	1572754	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_001504455.1
UP000007870	Bacteroides phage B124-14	1105171	68		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000895315.1
UP000000977	Staphylococcus virus 96	320842	79		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus	Genome	GCA_000859405.1
UP000030205	Escherichia phage Seurat	1540098	88		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Seuratvirus	Genome	GCA_002149205.1
UP000201387	Pouzolzia golden mosaic virus	1225069	7		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000918895.1
UP000204654	Lake Sinai virus (Strain: WHCC111282)	1547219	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Sinaivirus, unclassified Sinaivirus	Genome	GCA_001925995.1
UP000029941	Quaranfil virus (isolate QrfV/Tick/Afghanistan/EG_T_377/1968) (QRFV) (Strain: Isolate Tick/Afghanistan/EGT377/1968)	1559362	6	QRFVE	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Orthomyxoviridae, Quaranjavirus	Genome	GCA_002867795.1
UP000006709	Carnation mottle virus (isolate China/Shanghai) (CarMV) (Strain: Isolate China/Shanghai)	652111	4	CARMS	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Alphacarmovirus	Genome	
UP000007078	Torque teno midi virus 1 (isolate MD1-073) (Strain: Isolate MD1-073)	766184	2	TTVG1	Viruses, ssDNA viruses, Anelloviridae, Gammatorquevirus	Genome	
UP000161901	Fulmarus glacialis papillomavirus 1	1463817	12		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Treiszetapapillomavirus	Genome	GCA_000922895.1
UP000100660	Faeces associated gemycircularvirus 10	1391025	2		Viruses, ssDNA viruses, Genomoviridae, Gemygorvirus	Genome	GCA_000930475.1
UP000001777	Acidianus rod-shaped virus 1	309181	38		Viruses, dsDNA viruses, no RNA stage, Ligamenvirales, Rudiviridae, Rudivirus	Genome	GCA_000871285.1
UP000001665	Panicum mosaic virus (strain United States/Kansas 109S) (PMV) (Strain: United States/Kansas 109S)	652599	5	PMVK	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Panicovirus	Genome	GCA_000856325.1
UP000201497	Thrips-associated genomovirus 4	1941239	3		Viruses, ssDNA viruses, Genomoviridae, unclassified Genomoviridae	Genome	GCA_002004995.1
UP000000354	Human SARS coronavirus (SARS-CoV) (Severe acute respiratory syndrome coronavirus)	227859	15	CVHSA	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Betacoronavirus	Genome	GCA_000864885.1
UP000000997	Streptococcus virus DT1	90410	44		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sfi21dt1virus	Genome	GCA_000857925.1
UP000007643	Ictalurid herpesvirus 1 (strain Auburn) (IcHV-1) (Channel catfish herpesvirus) (Strain: Auburn)	766178	76	ICHVA	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Alloherpesviridae, Ictalurivirus	Genome	GCA_000839325.1
UP000017780	Lactobacillus phage PL-1	39103	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000912315.1
UP000211162	Satellite panicum mosaic virus (SPMV)	154834	2	SPMV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Papanivirus	Genome	GCA_000851485.1
UP000029769	Spring viraemia of carp virus (strain ATCC VR-1390) (SVCV) (Strain: ATCC VR-1390)	1559360	5	SVCVA	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Sprivivirus	Genome	GCA_000850305.1
UP000006824	Mushroom bacilliform virus (isolate Australia/AUS LF-1) (MBV) (Strain: Isolate Australia/AUS LF-1)	650482	4	MBVLF	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Barnaviridae, Barnavirus	Genome	GCA_000849205.1
UP000202791	Carrot Ch virus 1	1425363	3		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Trivirinae, Chordovirus	Genome	GCA_000925115.1
UP000201560	HCBI9.212 virus	1516080	3		Viruses, ssDNA viruses, Genomoviridae, Gemykrogvirus	Genome	GCA_000923995.1
UP000203969	Dragonfly associated gemykibivirus 1	1234887	4		Viruses, ssDNA viruses, Genomoviridae, Gemykibivirus	Genome	GCA_000917975.1
UP000000399	Grapevine fleck virus (isolate Italy/MT48) (GFkV) (Strain: Isolate Italy/MT48)	652668	4	GFKVM	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Tymoviridae, Maculavirus	Genome	GCA_000859005.1
UP000006721	Leishmania RNA virus 1 - 1 (isolate Leishmania guyanensis) (LRV-1-1) (Strain: Isolate Leishmania guyanensis)	58103	3	LRVLG	Viruses, dsRNA viruses, Totiviridae, Leishmaniavirus	Genome	GCA_000848325.1
UP000201324	Burdock mottle virus	1324959	7		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Benyviridae, Benyvirus	Genome	GCA_000908875.1
UP000015576	Staphylococcus phage vB_SauM_Remus	1235659	174		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Spounavirinae, Silviavirus	Genome	GCA_000910895.1
UP000008786	Fringilla coelebs papillomavirus (isolate Chaffinch/Netherlands/Dutch) (FcPV) (Strain: Isolate Chaffinch/Netherlands/Dutch)	654914	6	FCPVN	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Etapapillomavirus	Genome	GCA_000841045.1
UP000000880	Vibrio virus fs1	70203	15		Viruses, ssDNA viruses, Inoviridae, Fibrovirus	Genome	GCA_000842845.1
UP000002143	Enterobacteria phage PRD1 (Bacteriophage PRD1)	10658	30	BPPRD	Viruses, dsDNA viruses, no RNA stage, Tectiviridae, Tectivirus	Genome	GCA_000837025.1
UP000002111	Enterobacteria phage M13 (Bacteriophage M13)	1977402	9	BPM13	Viruses, ssDNA viruses, Inoviridae, Inovirus	Genome	GCA_000845205.1
UP000105858	Porcine stool-associated circular virus 5	1475063	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_000919675.1
UP000052099	Trichechus manatus papillomavirus 1	291589	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Rhopapillomavirus	Genome	GCA_000845185.1
UP000162673	Falcovirus A1	1641896	1		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae	Genome	GCA_000981755.1
UP000222204	Bacillus phage BeachBum	1983461	30		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Picovirinae, unclassified Picovirinae	Genome	GCA_002623545.1
UP000145750	Homalodisca vitripennis reovirus	411854	13		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Phytoreovirus, unclassified Phytoreovirus	Genome	
UP000029765	Nyamanini virus (isolate Tick/Thailand/39/1968) (NYMV) (Strain: Isolate Tick/Thailand/39/1968)	1557032	6	NYMVT	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Nyamiviridae, Nyavirus	Genome	GCA_000882955.1
UP000204524	Wenzhou hepe-like virus 1 (Strain: WZSLuoII97618)	1923566	5		Viruses, unclassified RNA viruses	Genome	GCA_001958195.1
UP000007019	Murine minute virus (strain MVM prototype) (MVM) (Murine minute virus (strain MVM(p))) (Strain: MVM prototype)	648235	8	MUMIP	Viruses, ssDNA viruses, Parvoviridae, Parvovirinae, Protoparvovirus	Genome	GCA_000838465.1
UP000002095	Clostridium phage phi3626	190478	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000839145.1
UP000030229	Pseudomonas phage vB_PaeP_PAO1_Ab05	1548902	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Phikmvvirus	Genome	GCA_000954635.1
UP000203544	Beihai hermit crab virus 4 (Strain: BHJJX25971)	1922391	7		Viruses, unclassified RNA viruses	Genome	GCA_001926075.1
UP000001987	Aeromonas virus phiO18P	393598	45		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Peduovirinae, Hp1virus	Genome	GCA_000873905.1
UP000201072	Lake Sarah-associated circular virus-2	1685746	2		Viruses, unclassified viruses	Genome	GCA_001589515.1
UP000203750	Wenzhou gastropodes virus 2 (Strain: WZSLuoI86086)	1923564	1		Viruses, unclassified RNA viruses	Genome	GCA_001960455.1
UP000202261	Tomato leaf curl Liwa virus	1303385	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000915295.1
UP000152557	Leanyer virus	999729	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, Orthobunyavirus, unclassified Orthobunyavirus	Genome	
UP000201684	Pleospora typhicola fusarivirus 1	1755785	2		Viruses, ssRNA viruses, unclassified ssRNA viruses	Genome	GCA_001461545.1
UP000202806	Armigeres subalbatus virus SaX06-AK20 (Strain: SaX06-AK20)	556524	2		Viruses, dsRNA viruses, Totiviridae	Genome	GCA_000888675.1
UP000218191	Rasavirus sp.	1930508	1		Viruses, unclassified viruses	Genome	GCA_002374995.1
UP000121784	Cotia virus	39444	170		Viruses, dsDNA viruses, no RNA stage, Poxviridae, unclassified Poxviridae	Genome	
UP000202999	Pseudomonas phage JBD44	1777052	80		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001737055.1
UP000202503	Pepper vein yellows virus	909827	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Luteoviridae, Polerovirus	Genome	GCA_000891555.1
UP000224503	Arthrobacter phage Jasmine	1772302	56		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_002608575.1
UP000202023	McMurdo Ice Shelf pond-associated circular DNA virus-1	1521385	3		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000921375.1
UP000202416	Beihai picorna-like virus 120 (Strain: BHSC167783)	1922549	4		Viruses, unclassified RNA viruses	Genome	GCA_001934045.1
UP000201191	Yellowstone Lake virophage 5	1557033	32		Viruses, unclassified virophages	Genome	GCA_001440895.1
UP000203304	Hubei picorna-like virus 25 (Strain: QTM27237)	1923105	2		Viruses, unclassified RNA viruses	Genome	GCA_001967095.1
UP000204196	Salmonella phage SEN5	1647466	47		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Peduovirinae, P2virus	Genome	GCA_001470675.1
UP000201149	Gordonia phage Eyre	1887646	74		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001745595.1
UP000204624	Botryosphaeria dothidea victorivirus 1	1547580	2		Viruses, dsRNA viruses, Totiviridae, Victorivirus, unclassified Victorivirus	Genome	GCA_000924415.1
UP000203587	Cronobacter phage Dev-CD-23823	1712539	48		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_001550485.1
UP000203957	Sanxia Water Strider Virus 5 (Strain: SXSSP11)	1608064	5		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, unclassified Rhabdoviridae	Genome	GCA_001744075.1
UP000029460	Enterobacteria phage Sf101	1524881	66		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, P22virus	Genome	GCA_001041875.1
UP000203923	Changjiang tombus-like virus 3 (Strain: CJLX30495)	1922817	4		Viruses, unclassified RNA viruses	Genome	GCA_001964175.1
UP000203880	Cyanophage MED4-117 (Strain: MED4-117)	889954	63		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_000905535.1
UP000203543	Bat tymo-like virus (Strain: UW1)	1888311	2		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, unclassified Tymovirales	Genome	GCA_001717375.1
UP000203582	Beihai picorna-like virus 49 (Strain: BHZC36855)	1922593	2		Viruses, unclassified RNA viruses	Genome	GCA_001934585.1
