Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000198323	Callipepla squamata (Scaled quail) (Strain: Texas)	9009	16973	CALSU	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Galloanserae, Galliformes, Odontophoridae, Callipepla	Unassembled WGS sequence	GCA_002218305.1
UP000037136	Ophiocordyceps unilateralis (Strain: SC16a)	268505	8572		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Ophiocordyceps	Unassembled WGS sequence	GCA_001272575.2
UP000076584	Colletotrichum incanum (Strain: MAFF 238704)	1573173	12795		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Glomerellaceae, Colletotrichum	Unassembled WGS sequence	GCA_001625285.1
UP000011081	Vavraia culicis (isolate floridensis) (Microsporidian parasite) (Strain: floridensis)	948595	2768	VAVCU	Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Pleistophoridae, Vavraia	Unassembled WGS sequence	GCA_000192795.1
UP000226192	Ophiocordyceps australis (Strain: Map64)	1399860	8168		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Ophiocordyceps	Unassembled WGS sequence	GCA_002591415.1
UP000002226	Toxoplasma gondii (strain ATCC 50861 / VEG) (Strain: ATCC 50861 / VEG)	432359	8404	TOXGV	Eukaryota, Alveolata, Apicomplexa, Conoidasida, Coccidia, Eucoccidiorida, Eimeriorina, Sarcocystidae, Toxoplasma	Partially assembled WGS sequence	GCA_000150015.2
UP000018467	Astyanax mexicanus (Blind cave fish) (Astyanax fasciatus mexicanus) (Strain: female)	7994	39383	ASTMX	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Actinopterygii, Neopterygii, Teleostei, Ostariophysi, Characiformes, Characoidei, Characidae, Characidae incertae sedis, Astyanax clade, Astyanax	Unassembled WGS sequence	GCA_000372685.2
UP000053555	Glycine soja (Wild soybean) (Strain: cv. W05)	3848	26099	GLYSO	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Fabales, Fabaceae, Papilionoideae, 50 kb inversion clade, NPAAA clade, indigoferoid/millettioid clade, Phaseoleae, Glycine, Soja	Unassembled WGS sequence	GCA_000722935.2
UP000053330	Chlamydotis macqueenii (Macqueen's bustard)	187382	8277		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Gruiformes, Otididae, Chlamydotis	Unassembled WGS sequence	GCA_000695195.1
UP000015241	Fomitopsis pinicola (strain FP-58527) (Brown rot fungus) (Strain: FP-58527 SS1)	743788	13806	FOMPI	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Fomitopsis	Unassembled WGS sequence	GCA_000344655.2
UP000001070	Drosophila grimshawi (Hawaiian fruit fly) (Idiomyia grimshawi) (Strain: Tucson 15287-2541.00)	7222	14754	DROGR	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Ephydroidea, Drosophilidae, Drosophila, Hawaiian Drosophila	Mitochondrion; Unassembled WGS sequence	GCA_000005155.1
UP000008974	Giardia intestinalis (strain P15) (Giardia lamblia) (Strain: P15)	658858	4998	GIAIA	Eukaryota, Diplomonadida, Hexamitidae, Giardiinae, Giardia	Unassembled WGS sequence	GCA_000182665.1
UP000030653	Dacryopinax primogenitus (strain DJM 731) (Brown rot fungus) (Strain: DJM-731 SS1)	1858805	10233	DACPD	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Dacrymycetes, Dacrymycetales, Dacrymycetaceae, Dacryopinax	Unassembled WGS sequence	GCA_000292625.1
UP000001471	Pyrenophora tritici-repentis (strain Pt-1C-BFP) (Wheat tan spot fungus) (Drechslera tritici-repentis) (Strain: Pt-1C-BFP)	426418	12062	PYRTR	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporomycetidae, Pleosporales, Pleosporineae, Pleosporaceae, Pyrenophora	Unassembled WGS sequence	GCA_000149985.1
UP000008866	Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) (Trichophyton mentagrophytes) (Strain: ATCC MYA-4681 / CBS 112371)	663331	7976	ARTBC	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Arthrodermataceae, Trichophyton	Unassembled WGS sequence	GCA_000151125.2
UP000094444	Diaporthe helianthi (Strain: 7/96)	158607	13137		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Diaporthales, Diaporthaceae, Diaporthe	Unassembled WGS sequence	GCA_001702395.2
UP000009038	Aspergillus niger (strain ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7) (Strain: ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7)	380704	10949	ASPNA	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_000230395.2
UP000244855	Periconia macrospinosa (Strain: DSE2036)	97972	18722		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporomycetidae, Pleosporales, Massarineae, Periconiaceae, Periconia	Unassembled WGS sequence	GCA_003073855.1
UP000193218	Kockovaella imperatae (Strain: NRRL Y-17943)	4999	7388		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Cuniculitremaceae, Kockovaella	Unassembled WGS sequence	GCA_002102565.1
UP000028924	Auxenochlorella protothecoides (Green microalga) (Chlorella protothecoides) (Strain: 0710)	3075	7001	AUXPR	Eukaryota, Viridiplantae, Chlorophyta, Trebouxiophyceae, Chlorellales, Chlorellaceae, Auxenochlorella	Unassembled WGS sequence	GCA_000733215.1
UP000076532	Fibularhizoctonia sp. CBS 109695 (Strain: CBS 109695)	436010	31941		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Atheliales, Atheliaceae, Fibularhizoctonia	Unassembled WGS sequence	GCA_001630335.1
UP000076863	Cordyceps brongniartii RCEF 3172 (Strain: RCEF 3172)	1081107	9594		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Cordycipitaceae, Cordyceps, Cordyceps brongniartii	Unassembled WGS sequence	GCA_001636735.1
UP000011185	Trachipleistophora hominis (Microsporidian parasite)	72359	3212	TRAHO	Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Pleistophoridae, Trachipleistophora	Unassembled WGS sequence	GCA_000316135.1
UP000054560	Sphaeroforma arctica JP610 (Strain: JP610)	667725	18649		Eukaryota, Ichthyosporea, Ichthyophonida, Sphaeroforma	Unassembled WGS sequence	GCA_001186125.1
UP000000707	Candida tenuis (strain ATCC 10573 / BCRC 21748 / CBS 615 / JCM 9827 / NBRC 10315 / NRRL Y-1498 / VKM Y-70) (Yeast) (Yamadazyma tenuis) (Strain: ATCC 10573 / BCRC 21748 / CBS 615 / JCM 9827 / NBRC 10315 / NRRL Y-1498 / VKM Y-70)	590646	6051	CANTC	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Debaryomycetaceae, Yamadazyma	Unassembled WGS sequence	GCA_000223465.1
UP000218231	Diploscapter pachys	2018661	33981		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Rhabditoidea, Rhabditidae, Diploscapter	Unassembled WGS sequence	GCA_002287525.1
UP000030687	Citrus clementina (Strain: cv. Clemenules)	85681	31273		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, malvids, Sapindales, Rutaceae, Aurantioideae, Citrus	Unassembled WGS sequence	GCA_000493195.1
UP000053611	Cutaneotrichosporon oleaginosum (Strain: IBC0246)	879819	8317		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Trichosporonales, Trichosporonaceae, Cutaneotrichosporon	Unassembled WGS sequence	GCA_001027345.1
UP000019384	Kuraishia capsulata CBS 1993 (Strain: CBS 1993)	1382522	6027		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetales incertae sedis, Kuraishia	Unassembled WGS sequence	GCA_000576695.1
UP000191342	Penicillium flavigenum (Strain: IBT 14082)	254877	10875		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_002072365.1
UP000095023	Tortispora caseinolytica NRRL Y-17796 (Strain: NRRL Y-17796)	767744	4657		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Trigonopsidaceae, Tortispora	Unassembled WGS sequence	GCA_001661475.1
UP000054928	Plasmopara halstedii	4781	15449		Eukaryota, Stramenopiles, Oomycetes, Peronosporales, Peronosporaceae, Plasmopara	Unassembled WGS sequence	GCA_900000015.1
UP000053700	Phoenicopterus ruber ruber	9218	8220		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Phoenicopteriformes, Phoenicopteridae, Phoenicopterus	Unassembled WGS sequence	GCA_000687265.1
UP000241890	Hondaea fermentalgiana	2315210	11849		Eukaryota, Stramenopiles, Labyrinthulomycetes, Thraustochytriaceae, Hondaea	Unassembled WGS sequence	GCA_002897355.1
UP000000741	Moniliophthora perniciosa (strain FA553 / isolate CP02) (Witches'-broom disease fungus) (Marasmius perniciosus) (Strain: FA553 / isolate CP02)	554373	13649	MONPE	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Marasmiaceae, Moniliophthora	Unassembled WGS sequence; Mitochondrion	GCA_000183025.1
UP000225706	Stylophora pistillata (Smooth cauliflower coral)	50429	24067	STYPI	Eukaryota, Metazoa, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Astrocoeniina, Pocilloporidae, Stylophora	Unassembled WGS sequence	GCA_002571385.1
UP000228380	Phoenix dactylifera (Date palm) (Strain: cv. Khalas)	42345	32804	PHODC	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Arecaceae, Coryphoideae, Phoeniceae, Phoenix	Genome assembly	GCF_000413155.1
UP000095281	Meloidogyne hapla (Root-knot nematode worm)	6305	14379	MELHA	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Tylenchina, Tylenchomorpha, Tylenchoidea, Meloidogynidae, Meloidogyninae, Meloidogyne	Whole Genome Shotgun Assembly	GCA_000172435.1
UP000018087	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus) (Strain: ATCC 58251 / de Perez 2211183)	1391915	8673	SPOS1	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariomycetidae, Ophiostomatales, Ophiostomataceae, Sporothrix	Unassembled WGS sequence	GCA_000474925.1
UP000076580	Drechmeria coniospora (Strain: ARSEF 6962)	98403	8231		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Drechmeria	Chromosome 01; Chromosome 02; Chromosome 03; Unassembled WGS sequence	GCA_001625195.1
UP000191691	Penicillium nalgiovense (Strain: IBT 13039)	60175	11728	PENNA	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_002072425.1
UP000036893	Aspergillus udagawae (Strain: IFM 46973)	91492	9999		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001078395.1
UP000075243	Cajanus cajan (Pigeon pea) (Cajanus indicus) (Strain: cv. Asha)	3821	47180	CAJCA	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Fabales, Fabaceae, Papilionoideae, 50 kb inversion clade, NPAAA clade, indigoferoid/millettioid clade, Phaseoleae, Cajanus	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Unassembled WGS sequence	GCA_000340665.1
UP000236621	Tolypocladium capitatum (Strain: CBS 113982)	45235	7634		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Tolypocladium	Unassembled WGS sequence	GCA_002901185.1
UP000027265	Jaapia argillacea MUCL 33604 (Strain: MUCL 33604)	933084	16341		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Jaapiales, Jaapiaceae, Jaapia	Unassembled WGS sequence	GCA_000697665.1
UP000039046	Torrubiella hemipterigena	1531966	11466		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Clavicipitaceae, Torrubiella	Unassembled WGS sequence	GCA_000825705.1
UP000053766	Dictyocaulus viviparus (Bovine lungworm) (Strain: HannoverDv2000)	29172	14161	DICVI	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Strongylida, Trichostrongyloidea, Dictyocaulidae, Dictyocaulinae, Dictyocaulus	Unassembled WGS sequence	GCA_000816705.1
UP000055045	Penicillium freii (Strain: DAOM 242723)	48697	11722		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_001513925.1
UP000030671	Heterobasidion irregulare TC 32-1 (Strain: TC 32-1)	747525	13159		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Bondarzewiaceae, Heterobasidion, Heterobasidion annosum species complex	Unassembled WGS sequence	GCA_000320585.2
UP000038009	Leptomonas seymouri (Strain: ATCC 30220)	5684	8480	LEPSE	Eukaryota, Euglenozoa, Kinetoplastida, Trypanosomatidae, Leishmaniinae, Leptomonas	Unassembled WGS sequence	GCA_001299535.1
UP000050761	Heligmosomoides polygyrus bakeri (Parasitic nematode) (Heligmosomoides bakeri)	375939	23064	HELBK	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Strongylida, Trichostrongyloidea, Heligmosomatidae, Heligmosomoides	Genome Assembly	GCA_000950495.1
UP000015102	Megaselia scalaris (Humpbacked fly) (Phora scalaris) (Strain: Durham, NC isolate 2 -- Noor lab)	36166	11463	MEGSC	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Platypezoidea, Phoridae, Megaseliini, Megaselia	Unassembled WGS sequence	GCA_000341915.1
UP000194280	Hortaea werneckii EXF-2000 (Strain: EXF-2000)	1157616	15464		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetidae, Capnodiales, Teratosphaeriaceae, Hortaea	Unassembled WGS sequence	GCA_002127715.1
UP000069940	Aedes albopictus (Asian tiger mosquito) (Stegomyia albopicta) (Strain: Foshan)	7160	17097	AEDAL	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Culicinae, Aedini, Aedes, Stegomyia	Genome	GCA_001444175.1
UP000095280	Macrostomum lignano	282301	52448		Eukaryota, Metazoa, Platyhelminthes, Rhabditophora, Macrostomorpha, Macrostomida, Macrostomidae, Macrostomum	Genome assembly	GCA_001188465.1
UP000002195	Dictyostelium discoideum (Slime mold) (Strain: AX4)	44689	12746	DICDI	Eukaryota, Amoebozoa, Mycetozoa, Dictyostelids, Dictyosteliales, Dictyosteliaceae, Dictyostelium	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Unassembled WGS sequence; Mitochondrion	GCA_000004695.1
UP000016666	Anas platyrhynchos (Mallard) (Anas boschas)	8839	16377	ANAPL	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Galloanserae, Anseriformes, Anatidae, Anatinae, Anas	Unassembled WGS sequence	GCA_000355885.1
UP000184300	Aspergillus glaucus CBS 516.65 (Strain: CBS 516.65)	1160497	11245		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001890805.1
UP000027135	Zootermopsis nevadensis (Dampwood termite)	136037	14539	ZOONE	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Polyneoptera, Dictyoptera, Blattodea, Blattoidea, Termitoidae, Termopsidae, Zootermopsis	Unassembled WGS sequence	GCA_000696155.1
UP000000589	Mus musculus (Mouse) (Strain: C57BL/6J)	10090	54189	MOUSE	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Glires, Rodentia, Myomorpha, Muroidea, Muridae, Murinae, Mus, Mus	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome Y; Chromosome X; Unplaced; Mitochondrion	GCA_000001635.8
UP000001861	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata) (Strain: Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003)	240176	13335	COPC7	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Psathyrellaceae, Coprinopsis	Unassembled WGS sequence	GCA_000182895.1
UP000007258	Leishmania braziliensis (Strain: MHOM/BR/75/M2904)	5660	8084	LEIBR	Eukaryota, Euglenozoa, Kinetoplastida, Trypanosomatidae, Leishmaniinae, Leishmania, Leishmania braziliensis species complex	Unassembled WGS sequence; Chromosome_20_34.1; Chromosome_20_34.2; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 21; Chromosome 22; Chromosome 23; Chromosome 24; Chromosome 25; Chromosome 26; Chromosome 27; Chromosome 28; Chromosome 29; Chromosome 30; Chromosome 31; Chromosome 32; Chromosome 33; Chromosome 35; Chromosome 36; Chromosome 1	GCA_000002845.2
UP000053660	Oesophagostomum dentatum (Nodular worm) (Strain: OD-Hann)	61180	25133	OESDE	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Strongyloidea, Cloacinidae, Oesophagostomum	Unassembled WGS sequence	GCA_000797555.1
UP000012045	Botryotinia fuckeliana (strain BcDW1) (Noble rot fungus) (Botrytis cinerea) (Strain: BcDW1)	1290391	11022	BOTF1	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Sclerotiniaceae, Botrytis	Unassembled WGS sequence	GCA_000349525.1
UP000016936	Cochliobolus heterostrophus (strain C5 / ATCC 48332 / race O) (Southern corn leaf blight fungus) (Bipolaris maydis) (Strain: C5 / ATCC 48332 / race O)	701091	12857	COCH5	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporomycetidae, Pleosporales, Pleosporineae, Pleosporaceae, Bipolaris	Unassembled WGS sequence	GCA_000338975.1
UP000007238	Saccharomyces cerevisiae (strain Zymaflore VL3) (Baker's yeast) (Strain: Zymaflore VL3)	764100	0	YEASZ	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces	Unassembled WGS sequence	GCA_000190235.1
UP000236333	Tetrabaena socialis (Strain: NIES-571)	47790	14121		Eukaryota, Viridiplantae, Chlorophyta, Chlorophyceae, Chlamydomonadales, Tetrabaenaceae, Tetrabaena	Unassembled WGS sequence	GCA_002891735.1
UP000030665	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	36087	9625	TRITR	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Enoplea, Dorylaimia, Trichinellida, Trichuridae, Trichuris	Unassembled WGS sequence	GCA_000613005.1
UP000014760	Capitella teleta (Polychaete worm) (Strain: I ESC-2004)	283909	31134	CAPTE	Eukaryota, Metazoa, Lophotrochozoa, Annelida, Polychaeta, Scolecida, Capitellida, Capitellidae, Capitella	Unassembled WGS sequence	GCA_000328365.1
UP000046399	Mesocestoides corti	53468	10609		Eukaryota, Metazoa, Platyhelminthes, Cestoda, Eucestoda, Cyclophyllidea, Mesocestoididae, Mesocestoides	Genome Assembly	GCA_000951315.1
UP000001194	Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686) (Bicoloured deceiver) (Laccaria laccata var. bicolor) (Strain: S238N-H82 / ATCC MYA-4686)	486041	17895	LACBS	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Tricholomataceae, Laccaria	Unassembled WGS sequence	GCA_000143565.1
